,Conditions,Date,Dew Point,Events,Gust Speed,Heat Index,Humidity,Precip,Pressure,Temp.,Time (EDT),Time (EST),Visibility,Wind Dir,Wind Speed,Windchill
5115,Overcast,"Jun. 19, 2017",73.0 °F,,-,-,82%,,29.84 in,79.0 °F,7:51 AM,,10.0 mi,Calm,Calm,
5116,Mostly Cloudy,"Jun. 19, 2017",73.0 °F,,17.3 mph,84.2 °F,79%,,29.85 in,80.1 °F,8:51 AM,,10.0 mi,WSW,8.1 mph,
5117,Mostly Cloudy,"Jun. 19, 2017",73.9 °F,,-,86.2 °F,79%,,29.84 in,81.0 °F,9:51 AM,,10.0 mi,Variable,3.5 mph,
5118,Mostly Cloudy,"Jun. 19, 2017",75.0 °F,,-,86.7 °F,82%,,29.87 in,81.0 °F,9:59 AM,,10.0 mi,Variable,3.5 mph,
5119,Scattered Clouds,"Jun. 19, 2017",73.9 °F,,-,87.9 °F,76%,,29.82 in,82.0 °F,10:51 AM,,10.0 mi,Variable,6.9 mph,
5120,Partly Cloudy,"Jun. 19, 2017",72.0 °F,,-,90.7 °F,65%,,29.81 in,84.9 °F,11:51 AM,,10.0 mi,Variable,5.8 mph,
5121,Partly Cloudy,"Jun. 19, 2017",73.0 °F,,-,94.5 °F,63%,,29.80 in,87.1 °F,12:51 PM,,10.0 mi,North,-,
5122,Partly Cloudy,"Jun. 19, 2017",72.0 °F,,-,93.6 °F,61%,,29.79 in,87.1 °F,1:51 PM,,10.0 mi,Variable,6.9 mph,
5123,Partly Cloudy,"Jun. 19, 2017",73.0 °F,,-,93.0 °F,65%,,29.75 in,86.0 °F,2:51 PM,,10.0 mi,Variable,4.6 mph,
5124,Scattered Clouds,"Jun. 19, 2017",71.1 °F,,-,89.0 °F,65%,,29.75 in,84.0 °F,3:51 PM,,10.0 mi,North,-,
5125,Heavy Rain,"Jun. 19, 2017",71.6 °F,Rain,-,84.6 °F,74%,0.00 in,29.82 in,80.6 °F,4:49 PM,,0.8 mi,North,-,
5126,Heavy Rain,"Jun. 19, 2017",71.1 °F,Rain,-,-,82%,0.03 in,29.79 in,77.0 °F,4:51 PM,,0.5 mi,North,-,
5127,Light Rain,"Jun. 19, 2017",73.0 °F,Rain,-,-,97%,0.41 in,29.79 in,73.9 °F,5:17 PM,,3.0 mi,Variable,4.6 mph,
5128,Rain,"Jun. 19, 2017",73.0 °F,Rain,19.6 mph,-,94%,0.41 in,29.85 in,75.0 °F,5:35 PM,,1.5 mi,West,10.4 mph,
5129,Heavy Rain,"Jun. 19, 2017",70.0 °F,"Fog 	, Rain",19.6 mph,-,93%,0.55 in,29.82 in,72.0 °F,5:43 PM,,0.2 mi,West,9.2 mph,
5130,Light Rain,"Jun. 19, 2017",70.0 °F,Rain,-,-,96%,0.82 in,29.80 in,71.1 °F,5:51 PM,,0.8 mi,Calm,Calm,
5131,Light Rain,"Jun. 19, 2017",70.0 °F,Rain,-,-,96%,0.00 in,29.83 in,71.1 °F,5:53 PM,,3.0 mi,WSW,3.5 mph,
5132,Rain,"Jun. 19, 2017",71.1 °F,Rain,-,-,97%,0.00 in,29.83 in,72.0 °F,6:10 PM,,1.5 mi,Variable,3.5 mph,
5133,Heavy Rain,"Jun. 19, 2017",70.0 °F,"Fog 	, Rain",-,-,96%,0.08 in,29.83 in,71.1 °F,6:19 PM,,0.5 mi,Variable,4.6 mph,
5134,Light Rain,"Jun. 19, 2017",69.1 °F,Rain,-,-,93%,0.11 in,29.82 in,71.1 °F,6:27 PM,,3.0 mi,Variable,3.5 mph,
5135,Heavy Rain,"Jun. 19, 2017",69.1 °F,Rain,-,-,93%,0.12 in,29.84 in,71.1 °F,6:40 PM,,1.5 mi,Calm,Calm,
5136,Light Rain,"Jun. 19, 2017",69.1 °F,Rain,-,-,97%,0.27 in,29.82 in,70.0 °F,6:51 PM,,1.8 mi,Calm,Calm,
5137,Light Rain,"Jun. 19, 2017",69.1 °F,Rain,-,-,97%,0.00 in,29.85 in,70.0 °F,6:53 PM,,3.0 mi,Variable,3.5 mph,
5138,Rain,"Jun. 19, 2017",69.1 °F,Rain,-,-,97%,0.03 in,29.87 in,70.0 °F,7:15 PM,,2.5 mi,SW,4.6 mph,
5139,Light Rain,"Jun. 19, 2017",69.1 °F,Rain,-,-,97%,0.05 in,29.88 in,70.0 °F,7:29 PM,,6.0 mi,Variable,3.5 mph,
5140,Light Rain,"Jun. 19, 2017",69.8 °F,Rain,-,-,100%,0.06 in,29.88 in,69.8 °F,7:48 PM,,2.5 mi,Calm,Calm,
5141,Light Rain,"Jun. 19, 2017",69.1 °F,Rain,-,-,97%,0.07 in,29.85 in,70.0 °F,7:51 PM,,3.0 mi,Variable,5.8 mph,
5142,Light Rain,"Jun. 19, 2017",69.1 °F,Rain,-,-,97%,0.07 in,29.85 in,70.0 °F,8:51 PM,,9.0 mi,Calm,Calm,
5143,Light Rain,"Jun. 19, 2017",69.1 °F,Rain,-,-,97%,0.02 in,29.88 in,70.0 °F,9:51 PM,,8.0 mi,Variable,4.6 mph,
5144,Overcast,"Jun. 19, 2017",69.1 °F,,-,-,97%,0.00 in,29.91 in,70.0 °F,10:26 PM,,7.0 mi,Variable,3.5 mph,
5145,Overcast,"Jun. 19, 2017",69.1 °F,,-,-,97%,0.00 in,29.88 in,70.0 °F,10:51 PM,,8.0 mi,Variable,5.8 mph,
5146,Overcast,"Jun. 19, 2017",69.1 °F,,-,-,93%,,29.89 in,71.1 °F,11:51 PM,,7.0 mi,Variable,4.6 mph,
5147,Rain,"Jun. 20, 2017",69.1 °F,Rain,-,-,93%,0.07 in,29.89 in,71.1 °F,12:23 AM,,3.0 mi,Variable,3.5 mph,
5148,Overcast,"Jun. 20, 2017",69.1 °F,,-,-,93%,0.07 in,29.88 in,71.1 °F,12:35 AM,,8.0 mi,Variable,3.5 mph,
5149,Overcast,"Jun. 20, 2017",69.1 °F,,-,-,93%,0.07 in,29.86 in,71.1 °F,12:51 AM,,10.0 mi,Variable,5.8 mph,
5150,Overcast,"Jun. 20, 2017",69.1 °F,,-,-,93%,,29.89 in,71.1 °F,1:05 AM,,8.0 mi,North,-,
5151,Light Rain,"Jun. 20, 2017",70.0 °F,Rain,-,-,96%,0.02 in,29.84 in,71.1 °F,1:51 AM,,4.0 mi,Variable,4.6 mph,
5152,Overcast,"Jun. 20, 2017",70.0 °F,,-,-,96%,0.01 in,29.86 in,71.1 °F,2:51 AM,,6.0 mi,Variable,3.5 mph,
5153,Overcast,"Jun. 20, 2017",70.0 °F,,-,-,96%,,29.83 in,71.1 °F,3:51 AM,,6.0 mi,Calm,Calm,
5154,Mostly Cloudy,"Jun. 20, 2017",70.0 °F,,-,-,96%,,29.87 in,71.1 °F,4:17 AM,,6.0 mi,Variable,3.5 mph,
5155,Mostly Cloudy,"Jun. 20, 2017",70.0 °F,,-,-,96%,,29.84 in,71.1 °F,4:51 AM,,4.0 mi,Calm,Calm,
5156,Scattered Clouds,"Jun. 20, 2017",70.0 °F,,20.7 mph,-,96%,,29.85 in,71.1 °F,5:51 AM,,3.0 mi,WSW,12.7 mph,
5157,Partly Cloudy,"Jun. 20, 2017",70.0 °F,,-,-,96%,,29.87 in,71.1 °F,6:07 AM,,4.0 mi,Variable,5.8 mph,
5158,Scattered Clouds,"Jun. 20, 2017",70.0 °F,,-,-,93%,,29.87 in,72.0 °F,6:51 AM,,5.0 mi,Variable,3.5 mph,
5159,Mostly Cloudy,"Jun. 20, 2017",70.0 °F,,-,-,93%,,29.89 in,72.0 °F,6:58 AM,,6.0 mi,West,8.1 mph,
5160,Scattered Clouds,"Jun. 20, 2017",70.0 °F,,-,-,93%,,29.90 in,72.0 °F,7:05 AM,,5.0 mi,Variable,4.6 mph,
5161,Partly Cloudy,"Jun. 20, 2017",69.1 °F,,-,-,91%,,29.88 in,72.0 °F,7:51 AM,,9.0 mi,North,-,
5162,Clear,"Jun. 20, 2017",64.9 °F,,16.1 mph,-,76%,,29.89 in,73.0 °F,8:51 AM,,10.0 mi,WSW,10.4 mph,
5163,Partly Cloudy,"Jun. 20, 2017",64.0 °F,,-,-,71%,,29.90 in,73.9 °F,9:51 AM,,10.0 mi,Variable,5.8 mph,
5164,Clear,"Jun. 20, 2017",60.1 °F,,-,-,56%,,29.91 in,77.0 °F,10:51 AM,,10.0 mi,Variable,3.5 mph,
5165,Clear,"Jun. 20, 2017",59.0 °F,,-,80.7 °F,48%,,29.91 in,80.1 °F,11:51 AM,,10.0 mi,North,-,
5166,Partly Cloudy,"Jun. 20, 2017",57.9 °F,,-,81.1 °F,45%,,29.91 in,81.0 °F,12:51 PM,,10.0 mi,Variable,4.6 mph,
5167,Clear,"Jun. 20, 2017",57.0 °F,,16.1 mph,81.7 °F,42%,,29.90 in,82.0 °F,1:51 PM,,10.0 mi,Variable,6.9 mph,
5168,Partly Cloudy,"Jun. 20, 2017",53.1 °F,,20.7 mph,81.2 °F,37%,,29.90 in,82.0 °F,2:51 PM,,10.0 mi,Variable,5.8 mph,
5169,Clear,"Jun. 20, 2017",53.1 °F,,23.0 mph,81.2 °F,37%,,29.91 in,82.0 °F,3:51 PM,,10.0 mi,West,8.1 mph,
5170,Partly Cloudy,"Jun. 20, 2017",53.1 °F,,17.3 mph,79.9 °F,39%,,29.91 in,80.1 °F,4:51 PM,,10.0 mi,West,5.8 mph,
5171,Partly Cloudy,"Jun. 20, 2017",51.1 °F,,18.4 mph,-,34%,,29.91 in,82.0 °F,5:51 PM,,10.0 mi,Variable,6.9 mph,
5172,Clear,"Jun. 20, 2017",52.0 °F,,-,-,36%,,29.92 in,81.0 °F,6:51 PM,,10.0 mi,WNW,8.1 mph,
5173,Clear,"Jun. 20, 2017",53.1 °F,,17.3 mph,79.9 °F,39%,,29.93 in,80.1 °F,7:51 PM,,10.0 mi,West,4.6 mph,
5174,Clear,"Jun. 20, 2017",52.0 °F,,-,-,39%,,29.94 in,79.0 °F,8:51 PM,,10.0 mi,Calm,Calm,
5175,Clear,"Jun. 20, 2017",52.0 °F,,-,-,39%,,29.95 in,79.0 °F,9:51 PM,,10.0 mi,WSW,4.6 mph,
5176,Clear,"Jun. 20, 2017",53.1 °F,,-,-,42%,,29.95 in,78.1 °F,10:51 PM,,10.0 mi,WSW,3.5 mph,
5177,Clear,"Jun. 20, 2017",55.0 °F,,-,-,48%,,29.95 in,75.9 °F,11:51 PM,,10.0 mi,Variable,4.6 mph,
5178,Partly Cloudy,"Jun. 21, 2017",60.1 °F,,-,-,58%,,29.94 in,75.9 °F,12:51 AM,,10.0 mi,Variable,4.6 mph,
5179,Clear,"Jun. 21, 2017",63.0 °F,,-,-,68%,,29.93 in,73.9 °F,1:51 AM,,10.0 mi,WSW,8.1 mph,
5180,Scattered Clouds,"Jun. 21, 2017",64.0 °F,,-,-,71%,,29.92 in,73.9 °F,2:51 AM,,10.0 mi,WSW,4.6 mph,
5181,Mostly Cloudy,"Jun. 21, 2017",64.0 °F,,-,-,73%,,29.92 in,73.0 °F,3:51 AM,,10.0 mi,Calm,Calm,
5182,Clear,"Jun. 21, 2017",61.0 °F,,-,-,70%,,29.93 in,71.1 °F,5:51 AM,,10.0 mi,Variable,3.5 mph,
5183,Clear,"Jun. 21, 2017",61.0 °F,,-,-,68%,,29.94 in,72.0 °F,6:51 AM,,10.0 mi,Variable,3.5 mph,
5184,Clear,"Jun. 21, 2017",59.0 °F,,-,-,59%,,29.94 in,73.9 °F,7:51 AM,,10.0 mi,Variable,4.6 mph,
5185,Clear,"Jun. 21, 2017",59.0 °F,,-,-,56%,,29.94 in,75.9 °F,8:51 AM,,10.0 mi,West,5.8 mph,
5186,Clear,"Jun. 21, 2017",60.1 °F,,-,-,58%,,29.93 in,75.9 °F,9:51 AM,,10.0 mi,WNW,5.8 mph,
5187,Partly Cloudy,"Jun. 21, 2017",59.0 °F,,-,-,50%,,29.92 in,79.0 °F,10:51 AM,,10.0 mi,North,-,
5188,Partly Cloudy,"Jun. 21, 2017",55.9 °F,,-,81.6 °F,41%,,29.93 in,82.0 °F,11:51 AM,,10.0 mi,WNW,9.2 mph,
5189,Mostly Cloudy,"Jun. 21, 2017",55.0 °F,,-,-,44%,,29.91 in,79.0 °F,12:51 PM,,10.0 mi,Variable,6.9 mph,
5190,Partly Cloudy,"Jun. 21, 2017",57.9 °F,,-,81.1 °F,45%,,29.90 in,81.0 °F,1:51 PM,,10.0 mi,Variable,4.6 mph,
5191,Clear,"Jun. 21, 2017",57.9 °F,,-,82.0 °F,44%,,29.88 in,82.0 °F,2:51 PM,,10.0 mi,North,-,
5192,Scattered Clouds,"Jun. 21, 2017",57.0 °F,,-,81.7 °F,42%,,29.87 in,82.0 °F,3:51 PM,,10.0 mi,North,-,
5193,Clear,"Jun. 21, 2017",57.0 °F,,-,81.7 °F,42%,,29.87 in,82.0 °F,4:51 PM,,10.0 mi,Variable,6.9 mph,
5194,Clear,"Jun. 21, 2017",57.0 °F,,21.9 mph,81.7 °F,42%,,29.86 in,82.0 °F,5:51 PM,,10.0 mi,WNW,8.1 mph,
5195,Clear,"Jun. 21, 2017",57.0 °F,,-,81.0 °F,44%,,29.87 in,81.0 °F,6:51 PM,,10.0 mi,North,-,
5196,Clear,"Jun. 21, 2017",57.9 °F,,-,80.6 °F,47%,,29.87 in,80.1 °F,7:51 PM,,10.0 mi,West,8.1 mph,
5197,Clear,"Jun. 21, 2017",57.9 °F,,-,-,52%,,29.90 in,77.0 °F,8:51 PM,,10.0 mi,Variable,5.8 mph,
5198,Clear,"Jun. 21, 2017",57.9 °F,,-,-,54%,,29.92 in,75.9 °F,9:51 PM,,10.0 mi,West,3.5 mph,
5199,Clear,"Jun. 21, 2017",59.0 °F,,-,-,57%,,29.94 in,75.0 °F,10:51 PM,,10.0 mi,Calm,Calm,
5200,Clear,"Jun. 21, 2017",60.1 °F,,-,-,62%,,29.95 in,73.9 °F,11:51 PM,,10.0 mi,Calm,Calm,
5201,Clear,"Jun. 22, 2017",61.0 °F,,-,-,66%,,29.96 in,73.0 °F,12:51 AM,,10.0 mi,West,3.5 mph,
5202,Clear,"Jun. 22, 2017",61.0 °F,,-,-,70%,,29.97 in,71.1 °F,1:51 AM,,10.0 mi,Variable,3.5 mph,
5203,Clear,"Jun. 22, 2017",62.1 °F,,-,-,78%,,29.96 in,69.1 °F,2:51 AM,,10.0 mi,Calm,Calm,
5204,Clear,"Jun. 22, 2017",62.1 °F,,-,-,78%,,29.97 in,69.1 °F,3:51 AM,,10.0 mi,North,3.5 mph,
5205,Clear,"Jun. 22, 2017",57.0 °F,,-,-,68%,,29.98 in,68.0 °F,4:51 AM,,10.0 mi,Calm,Calm,
5206,Clear,"Jun. 22, 2017",57.0 °F,,-,-,68%,,30.00 in,68.0 °F,5:51 AM,,10.0 mi,NE,4.6 mph,
5207,Clear,"Jun. 22, 2017",57.9 °F,,-,-,65%,,30.01 in,70.0 °F,6:51 AM,,10.0 mi,Calm,Calm,
5208,Clear,"Jun. 22, 2017",57.0 °F,,-,-,59%,,30.03 in,72.0 °F,7:51 AM,,10.0 mi,Variable,3.5 mph,
5209,Clear,"Jun. 22, 2017",55.9 °F,,-,-,51%,,30.03 in,75.0 °F,8:51 AM,,10.0 mi,Calm,Calm,
5210,Clear,"Jun. 22, 2017",55.0 °F,,-,-,47%,,30.01 in,77.0 °F,9:51 AM,,10.0 mi,Calm,Calm,
5211,Clear,"Jun. 22, 2017",55.9 °F,,-,-,46%,,29.99 in,78.1 °F,10:51 AM,,10.0 mi,Calm,Calm,
5212,Clear,"Jun. 22, 2017",57.9 °F,,-,81.1 °F,45%,,29.99 in,81.0 °F,11:51 AM,,10.0 mi,Calm,Calm,
5213,Clear,"Jun. 22, 2017",59.0 °F,,-,82.1 °F,45%,,29.98 in,82.0 °F,12:51 PM,,10.0 mi,Variable,3.5 mph,
5214,Clear,"Jun. 22, 2017",57.9 °F,,-,81.1 °F,45%,,29.97 in,81.0 °F,1:51 PM,,10.0 mi,North,-,
5215,Clear,"Jun. 22, 2017",59.0 °F,,-,81.3 °F,47%,,29.95 in,81.0 °F,2:51 PM,,10.0 mi,Variable,5.8 mph,
5216,Clear,"Jun. 22, 2017",61.0 °F,,-,82.7 °F,49%,,29.93 in,82.0 °F,3:51 PM,,10.0 mi,Variable,3.5 mph,
5217,Clear,"Jun. 22, 2017",63.0 °F,,-,82.2 °F,54%,,29.93 in,81.0 °F,4:51 PM,,10.0 mi,North,-,
5218,Clear,"Jun. 22, 2017",61.0 °F,,-,81.1 °F,52%,,29.90 in,80.1 °F,5:51 PM,,10.0 mi,South,8.1 mph,
5219,Clear,"Jun. 22, 2017",61.0 °F,,-,81.1 °F,52%,,29.90 in,80.1 °F,6:51 PM,,10.0 mi,Calm,Calm,
5220,Clear,"Jun. 22, 2017",64.0 °F,,-,-,60%,,29.90 in,79.0 °F,7:51 PM,,10.0 mi,Calm,Calm,
5221,Clear,"Jun. 22, 2017",64.9 °F,,-,-,64%,,29.91 in,78.1 °F,8:51 PM,,10.0 mi,Calm,Calm,
5222,Clear,"Jun. 22, 2017",66.0 °F,,-,-,66%,,29.91 in,78.1 °F,9:51 PM,,10.0 mi,North,-,
5223,Clear,"Jun. 22, 2017",66.9 °F,,-,-,66%,,29.91 in,79.0 °F,10:51 PM,,10.0 mi,SW,3.5 mph,
5224,Clear,"Jun. 22, 2017",69.1 °F,,-,82.9 °F,69%,,29.90 in,80.1 °F,11:51 PM,,10.0 mi,Variable,4.6 mph,
5225,Clear,"Jun. 23, 2017",69.1 °F,,-,82.9 °F,69%,,29.89 in,80.1 °F,12:51 AM,,10.0 mi,North,-,
5226,Clear,"Jun. 23, 2017",69.1 °F,,-,82.9 °F,69%,,29.87 in,80.1 °F,1:51 AM,,10.0 mi,Calm,Calm,
5227,Clear,"Jun. 23, 2017",69.1 °F,,-,-,72%,,29.84 in,79.0 °F,2:51 AM,,10.0 mi,Variable,4.6 mph,
5228,Clear,"Jun. 23, 2017",70.0 °F,,-,-,74%,,29.83 in,79.0 °F,3:51 AM,,10.0 mi,Variable,3.5 mph,
5229,Clear,"Jun. 23, 2017",70.0 °F,,-,-,76%,,29.83 in,78.1 °F,4:51 AM,,10.0 mi,Variable,6.9 mph,
5230,Clear,"Jun. 23, 2017",70.0 °F,,-,-,76%,,29.83 in,78.1 °F,5:51 AM,,9.0 mi,WSW,3.5 mph,
5231,Clear,"Jun. 23, 2017",71.1 °F,,-,-,79%,,29.83 in,78.1 °F,6:51 AM,,8.0 mi,Variable,4.6 mph,
5232,Clear,"Jun. 23, 2017",71.1 °F,,-,-,77%,,29.82 in,79.0 °F,7:51 AM,,9.0 mi,Variable,4.6 mph,
5233,Clear,"Jun. 23, 2017",72.0 °F,,-,83.8 °F,76%,,29.81 in,80.1 °F,8:51 AM,,7.0 mi,Variable,4.6 mph,
5234,Clear,"Jun. 23, 2017",73.0 °F,,-,85.8 °F,77%,,29.78 in,81.0 °F,9:51 AM,,7.0 mi,Calm,Calm,
5235,Mostly Cloudy,"Jun. 23, 2017",73.0 °F,,-,84.2 °F,79%,,29.80 in,80.1 °F,10:41 AM,,7.0 mi,North,-,
5236,Scattered Clouds,"Jun. 23, 2017",73.0 °F,,-,84.2 °F,79%,,29.77 in,80.1 °F,10:51 AM,,7.0 mi,WSW,4.6 mph,
5237,Clear,"Jun. 23, 2017",72.0 °F,,-,85.2 °F,74%,,29.76 in,81.0 °F,11:51 AM,,8.0 mi,SW,8.1 mph,
5238,Mostly Cloudy,"Jun. 23, 2017",71.1 °F,,18.4 mph,84.9 °F,72%,,29.73 in,81.0 °F,12:51 PM,,10.0 mi,Variable,6.9 mph,
5239,Light Rain,"Jun. 23, 2017",72.0 °F,Rain,-,-,79%,0.00 in,29.74 in,79.0 °F,1:24 PM,,5.0 mi,Variable,5.8 mph,
5240,Light Rain,"Jun. 23, 2017",72.0 °F,Rain,20.7 mph,-,87%,0.00 in,29.71 in,75.9 °F,1:51 PM,,6.0 mi,Variable,3.5 mph,
5241,Mostly Cloudy,"Jun. 23, 2017",72.0 °F,,20.7 mph,85.2 °F,74%,0.00 in,29.69 in,81.0 °F,2:51 PM,,10.0 mi,WSW,8.1 mph,
5242,Overcast,"Jun. 23, 2017",71.1 °F,,18.4 mph,83.6 °F,74%,,29.71 in,80.1 °F,3:27 PM,,10.0 mi,Variable,4.6 mph,
5243,Overcast,"Jun. 23, 2017",71.1 °F,,-,83.6 °F,74%,,29.68 in,80.1 °F,3:51 PM,,10.0 mi,WSW,9.2 mph,
5244,Overcast,"Jun. 23, 2017",72.0 °F,,-,85.2 °F,74%,,29.66 in,81.0 °F,4:51 PM,,10.0 mi,Variable,5.8 mph,
5245,Scattered Clouds,"Jun. 23, 2017",72.0 °F,,-,88.0 °F,69%,,29.65 in,82.9 °F,5:51 PM,,10.0 mi,Variable,3.5 mph,
5246,Mostly Cloudy,"Jun. 23, 2017",73.0 °F,,-,87.4 °F,74%,,29.64 in,82.0 °F,6:51 PM,,10.0 mi,WSW,6.9 mph,
5247,Mostly Cloudy,"Jun. 23, 2017",73.0 °F,,-,85.8 °F,77%,0.00 in,29.64 in,81.0 °F,7:51 PM,,10.0 mi,Calm,Calm,
5248,Light Rain,"Jun. 23, 2017",75.0 °F,Rain,-,-,94%,0.03 in,29.64 in,77.0 °F,8:51 PM,,7.0 mi,Variable,3.5 mph,
5249,Scattered Clouds,"Jun. 23, 2017",75.0 °F,,-,-,90%,0.00 in,29.65 in,78.1 °F,9:51 PM,,10.0 mi,Variable,5.8 mph,
5250,Clear,"Jun. 23, 2017",73.9 °F,,-,-,90%,0.01 in,29.63 in,77.0 °F,10:51 PM,,10.0 mi,Variable,4.6 mph,
5251,Partly Cloudy,"Jun. 23, 2017",73.0 °F,,26.5 mph,-,82%,,29.62 in,79.0 °F,11:51 PM,,10.0 mi,Variable,6.9 mph,
5252,Mostly Cloudy,"Jun. 24, 2017",73.0 °F,,-,84.2 °F,79%,,29.65 in,80.1 °F,12:15 AM,,10.0 mi,Variable,4.6 mph,
5253,Scattered Clouds,"Jun. 24, 2017",73.0 °F,,-,84.2 °F,79%,,29.65 in,80.1 °F,12:40 AM,,10.0 mi,Variable,3.5 mph,
5254,Scattered Clouds,"Jun. 24, 2017",73.0 °F,,-,84.2 °F,79%,,29.62 in,80.1 °F,12:51 AM,,10.0 mi,North,-,
5255,Light Rain,"Jun. 24, 2017",73.0 °F,Rain,17.3 mph,-,88%,0.02 in,29.65 in,77.0 °F,1:21 AM,,2.5 mi,Variable,5.8 mph,
5256,Light Rain,"Jun. 24, 2017",73.0 °F,Rain,-,-,91%,0.02 in,29.65 in,75.9 °F,1:28 AM,,10.0 mi,Variable,5.8 mph,
5257,Partly Cloudy,"Jun. 24, 2017",73.0 °F,,19.6 mph,-,91%,0.02 in,29.63 in,75.9 °F,1:51 AM,,10.0 mi,Variable,6.9 mph,
5258,Light Rain,"Jun. 24, 2017",72.0 °F,Rain,-,-,93%,0.04 in,29.66 in,73.9 °F,2:39 AM,,2.5 mi,North,-,
5259,Light Rain,"Jun. 24, 2017",71.6 °F,Rain,-,-,94%,0.05 in,29.65 in,73.4 °F,2:48 AM,,6.0 mi,Variable,4.6 mph,
5260,Light Rain,"Jun. 24, 2017",72.0 °F,Rain,-,-,93%,0.05 in,29.62 in,73.9 °F,2:51 AM,,7.0 mi,Variable,4.6 mph,
5261,Rain,"Jun. 24, 2017",71.1 °F,Rain,16.1 mph,-,93%,0.10 in,29.65 in,73.0 °F,3:11 AM,,1.0 mi,Variable,6.9 mph,
5262,Overcast,"Jun. 24, 2017",71.1 °F,,-,-,93%,0.10 in,29.63 in,73.0 °F,3:22 AM,,10.0 mi,Calm,Calm,
5263,Overcast,"Jun. 24, 2017",71.1 °F,,-,-,97%,0.10 in,29.60 in,72.0 °F,3:51 AM,,10.0 mi,Variable,3.5 mph,
5264,Overcast,"Jun. 24, 2017",71.1 °F,,-,-,93%,,29.61 in,73.0 °F,4:51 AM,,8.0 mi,West,6.9 mph,
5265,Light Rain,"Jun. 24, 2017",71.1 °F,Rain,-,-,93%,0.01 in,29.60 in,73.0 °F,5:51 AM,,5.0 mi,Variable,3.5 mph,
5266,Rain,"Jun. 24, 2017",71.1 °F,Rain,-,-,93%,0.04 in,29.62 in,73.0 °F,6:03 AM,,2.0 mi,Calm,Calm,
5267,Rain,"Jun. 24, 2017",71.1 °F,Rain,-,-,93%,0.07 in,29.62 in,73.0 °F,6:11 AM,,2.5 mi,Calm,Calm,
5268,Heavy Rain,"Jun. 24, 2017",71.1 °F,Rain,-,-,93%,0.18 in,29.61 in,73.0 °F,6:34 AM,,2.0 mi,Calm,Calm,
5269,Heavy Rain,"Jun. 24, 2017",71.1 °F,Rain,-,-,93%,0.24 in,29.60 in,73.0 °F,6:43 AM,,1.5 mi,Calm,Calm,
5270,Heavy Rain,"Jun. 24, 2017",71.1 °F,Rain,-,-,93%,0.33 in,29.57 in,73.0 °F,6:51 AM,,1.0 mi,Calm,Calm,
5271,Heavy Rain,"Jun. 24, 2017",71.1 °F,"Fog 	, Rain",-,-,97%,0.19 in,29.60 in,72.0 °F,7:09 AM,,0.5 mi,Calm,Calm,
5272,Heavy Rain,"Jun. 24, 2017",70.0 °F,Rain,-,-,93%,0.40 in,29.60 in,72.0 °F,7:18 AM,,1.0 mi,Calm,Calm,
5273,Heavy Rain,"Jun. 24, 2017",70.0 °F,Rain,-,-,96%,0.58 in,29.62 in,71.1 °F,7:43 AM,,1.2 mi,Variable,5.8 mph,
5274,Rain,"Jun. 24, 2017",70.0 °F,Rain,-,-,96%,0.61 in,29.60 in,71.1 °F,7:51 AM,,2.0 mi,Variable,3.5 mph,
5275,Rain,"Jun. 24, 2017",70.0 °F,Rain,-,-,96%,0.13 in,29.62 in,71.1 °F,8:16 AM,,1.2 mi,Calm,Calm,
5276,Light Rain,"Jun. 24, 2017",70.0 °F,Rain,-,-,96%,0.17 in,29.63 in,71.1 °F,8:30 AM,,3.0 mi,North,-,
5277,Scattered Clouds,"Jun. 24, 2017",70.0 °F,,-,-,93%,0.17 in,29.61 in,72.0 °F,8:51 AM,,10.0 mi,Variable,3.5 mph,
5278,Clear,"Jun. 24, 2017",71.1 °F,,-,-,91%,,29.63 in,73.9 °F,9:51 AM,,10.0 mi,WNW,9.2 mph,
5279,Partly Cloudy,"Jun. 24, 2017",69.1 °F,,-,-,74%,,29.65 in,78.1 °F,10:51 AM,,10.0 mi,West,6.9 mph,
5280,Clear,"Jun. 24, 2017",62.1 °F,,-,81.9 °F,52%,,29.69 in,81.0 °F,11:51 AM,,10.0 mi,WNW,9.2 mph,
5281,Clear,"Jun. 24, 2017",55.9 °F,,25.3 mph,81.6 °F,41%,,29.72 in,82.0 °F,12:51 PM,,10.0 mi,WNW,15.0 mph,
5282,Clear,"Jun. 24, 2017",54.0 °F,,-,81.9 °F,37%,,29.74 in,82.9 °F,1:51 PM,,10.0 mi,North,-,
5283,Clear,"Jun. 24, 2017",57.0 °F,,-,82.4 °F,41%,,29.75 in,82.9 °F,2:51 PM,,10.0 mi,Variable,6.9 mph,
5284,Clear,"Jun. 24, 2017",55.0 °F,,-,82.0 °F,38%,,29.77 in,82.9 °F,3:51 PM,,10.0 mi,North,-,
5285,Clear,"Jun. 24, 2017",53.1 °F,,-,81.2 °F,37%,,29.79 in,82.0 °F,4:51 PM,,10.0 mi,Variable,3.5 mph,
5286,Clear,"Jun. 24, 2017",53.1 °F,,-,81.8 °F,36%,,29.80 in,82.9 °F,5:51 PM,,10.0 mi,West,9.2 mph,
5287,Clear,"Jun. 24, 2017",55.0 °F,,-,81.4 °F,39%,,29.80 in,82.0 °F,6:51 PM,,10.0 mi,Calm,Calm,
